customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment
C03355,2025-01-01,Kiambu,SME_Services,Self_Employed,M,64,Tier1,7,0,Personal_Loan,476424.09,,,0.2732,12,336803.16,1.4145,522.6,2,1,10,0,8998.83,66281.05,55517.07,19,4,3,1,0,235
C03358,2025-01-01,Machakos,Salaried,Permanent,F,60,Tier2,58,1,SME_Loan,616388.34,,,0.2119,36,0.0,5.0,728.5,2,1,0,0,0.0,0.0,0.0,18,5,1,0,0,21
C03376,2025-01-01,Nairobi,Transport,Self_Employed,F,43,Tier3,118,1,Personal_Loan,612064.33,,,0.2224,18,627751.65,0.975,634.4,3,1,3,2,16612.73,44642.62,32538.82,19,6,2,0,0,32
C03433,2025-01-01,Machakos,Hospitality,Self_Employed,F,30,Tier1,12,0,Personal_Loan,332757.89,,,0.2185,18,642769.77,0.5177,693.5,1,1,2,0,12136.56,46937.91,70780.85,18,4,1,0,0,6
C03454,2025-01-01,Mombasa,Construction,Micro_Enterprise,F,36,Tier2,15,1,SME_Loan,461117.07,,,0.3132,36,,,633.0,1,0,3,0,2305.88,10357.8,11058.99,19,4,1,0,0,20
C00051,2025-01-31,Nakuru,Salaried,Permanent,M,55,Tier2,73,1,SME_Loan,605863.67,,,0.1605,24,321113.46,1.8868,702.0,2,1,15,2,26672.07,99943.68,128983.47,30,7,1,0,0,16
C00057,2025-01-31,Nyeri,Salaried,Permanent,F,45,Tier3,60,1,SME_Loan,990715.3,,,0.2445,24,0.0,5.0,632.5,3,2,0,0,5160.38,22230.44,13312.03,36,6,0,0,0,19
C00116,2025-01-31,Nyeri,SME_Trade,Micro_Enterprise,M,46,Tier1,23,0,SME_Loan,216880.63,,,0.2376,24,356897.34,0.6077,793.4,1,1,8,1,8683.85,28176.75,35462.46,13,6,1,0,0,33
C00132,2025-01-31,Kiambu,Hospitality,Self_Employed,M,45,Tier2,21,0,SME_Loan,173989.18,,,0.0639,36,,,597.7,1,2,2,3,27603.52,185994.35,188940.05,27,2,0,0,1,143
C00145,2025-01-31,Kisumu,SME_Trade,Self_Employed,F,65,Tier2,60,1,SME_Loan,406400.95,,,0.1616,24,0.0,5.0,701.9,3,0,0,0,5663.19,41970.67,46805.8,15,4,2,0,0,19
C00150,2025-01-31,Nairobi,Salaried,Permanent,F,23,Tier2,146,1,Overdraft,60886.16,390368.49,0.234,0.1755,0,30987.22,1.9649,654.2,1,0,0,1,7454.71,145311.6,83099.46,23,1,0,0,0,12
C00160,2025-01-31,Machakos,Salaried,Permanent,M,56,Tier2,150,1,SME_Loan,927530.96,,,0.2686,12,674363.14,1.3754,667.0,4,1,0,2,16553.82,102670.07,96525.01,27,10,2,0,0,17
C00189,2025-01-31,Nyeri,SME_Trade,Self_Employed,F,31,Tier2,77,0,Personal_Loan,280742.98,,,0.1885,36,617037.06,0.455,608.8,1,0,0,3,346.28,2868.94,2195.72,22,3,0,0,0,32
C00244,2025-01-31,Mombasa,Salaried,Contract,F,50,Tier2,145,1,Personal_Loan,382500.37,,,0.1947,36,476092.47,0.8034,597.2,1,1,0,1,5487.63,57644.04,39367.27,28,5,0,0,0,14
C00276,2025-01-31,Kakamega,SME_Trade,Self_Employed,F,42,Tier3,87,0,SME_Loan,780405.2,,,0.1818,36,85864.97,5.0,650.4,1,1,0,0,4881.74,29647.5,20470.62,25,5,1,0,0,21
C00285,2025-01-31,Meru,SME_Trade,Self_Employed,F,40,Tier2,51,1,SME_Loan,788621.98,,,0.2276,36,339948.56,2.3198,679.8,2,1,7,2,0.0,116932.09,106824.26,17,6,1,1,0,194
C00291,2025-01-31,Nyeri,Salaried,Permanent,F,57,Tier3,34,1,Overdraft,149290.8,148213.54,0.8766,0.1851,0,80269.11,1.8599,589.1,1,2,0,3,19247.96,99614.27,52523.38,24,7,1,0,0,8
C00300,2025-01-31,Kisumu,SME_Trade,Self_Employed,F,21,Tier2,83,0,Personal_Loan,345288.84,,,0.206,12,665530.31,0.5188,669.1,1,1,0,0,21551.28,135283.23,100793.63,19,6,2,0,0,9
C00305,2025-01-31,Kiambu,Transport,Micro_Enterprise,F,45,Tier2,35,0,SME_Loan,501799.99,,,0.0996,36,271489.15,1.8483,683.7,2,1,0,2,1364.26,9402.27,7582.83,20,2,2,0,0,17
C00308,2025-01-31,Mombasa,Other,Self_Employed,M,45,Tier2,67,1,SME_Loan,432497.0,,,0.2414,48,28242.95,5.0,727.2,3,0,6,2,38763.29,121994.72,96667.24,22,2,2,0,0,7
C00311,2025-01-31,Kakamega,Construction,Self_Employed,M,50,Tier2,32,0,Overdraft,13340.44,188355.92,0.0,0.1877,0,8210.33,1.6248,525.0,2,2,7,0,3757.17,58720.13,56991.21,15,2,2,0,0,34
C00321,2025-01-31,Nairobi,Salaried,Permanent,M,35,Tier1,78,1,Credit_Card,101307.4,327286.0,0.226,0.2703,0,,,515.9,2,0,0,0,8915.02,68696.37,79295.32,25,10,0,0,0,28
C00324,2025-01-31,Meru,SME_Services,Self_Employed,M,62,Tier2,48,1,Personal_Loan,246070.77,,,0.1998,18,,,721.1,1,1,4,2,20102.32,126098.93,65133.81,13,2,0,0,0,32
C00367,2025-01-31,Kisumu,Salaried,Permanent,F,42,Tier1,35,1,SME_Loan,277763.59,,,0.1963,24,0.0,5.0,705.0,1,0,0,1,15530.34,111171.23,160168.11,35,8,1,0,0,21
C00397,2025-01-31,Uasin Gishu,Salaried,Permanent,F,23,Tier1,32,1,Personal_Loan,544995.51,,,0.3157,18,47978.14,5.0,641.7,1,1,4,2,0.0,0.0,0.0,30,3,2,0,0,7
C00424,2025-01-31,Nakuru,Salaried,Permanent,F,47,Tier1,99,1,SME_Loan,617738.81,,,0.2981,36,,,652.6,2,3,8,0,19378.16,179384.09,57843.04,29,3,1,0,0,7
C00544,2025-01-31,Nairobi,Salaried,Permanent,F,28,Tier2,116,1,Personal_Loan,578956.25,,,0.2574,18,474599.73,1.2199,634.3,2,0,3,2,839.73,32593.09,30191.78,21,6,0,0,0,33
C00569,2025-01-31,Mombasa,Agribusiness,Self_Employed,M,49,Tier2,21,0,SME_Loan,572459.7,,,0.2171,24,325457.12,1.7589,639.4,2,0,0,0,5747.02,37341.47,27471.71,18,1,1,0,0,5
C00600,2025-01-31,Machakos,Salaried,Permanent,F,49,Tier2,13,1,Personal_Loan,460483.28,,,0.2047,18,,,549.4,1,0,3,1,0.0,136547.45,152822.48,19,4,0,0,0,14
C00728,2025-01-31,Mombasa,Agribusiness,Self_Employed,F,24,Tier2,43,0,Personal_Loan,187018.74,,,0.2458,36,603627.29,0.3098,550.6,1,0,7,2,3156.54,14572.15,13729.16,13,6,1,0,0,10
C00733,2025-01-31,Meru,Other,Micro_Enterprise,F,62,Tier2,77,0,Overdraft,0.0,192660.02,0.0,0.1606,0,77640.28,0.05,563.7,1,2,7,1,13344.04,88149.51,90920.7,17,4,0,0,0,24
C00791,2025-01-31,Kisumu,Other,Micro_Enterprise,M,25,Tier3,113,1,Credit_Card,15256.82,30000.0,0.661,0.2554,0,,,546.1,1,0,10,5,35.83,371.32,66.03,23,3,1,0,0,20
C00817,2025-01-31,Nakuru,Salaried,Permanent,F,22,Tier1,69,1,Personal_Loan,229557.86,,,0.1802,18,,,575.7,2,1,0,2,9406.64,100497.67,66096.73,17,8,1,0,0,12
C00839,2025-01-31,Mombasa,Agribusiness,Micro_Enterprise,F,21,Tier2,74,0,Personal_Loan,129996.82,,,0.2042,18,558224.2,0.2329,669.6,1,2,0,2,15412.08,93956.44,47225.96,24,4,3,0,0,23
C00842,2025-01-31,Nairobi,Salaried,Permanent,M,50,Tier2,49,1,Overdraft,21813.93,331955.41,0.0,0.2101,0,127861.89,0.1706,687.9,1,1,2,1,2845.72,9470.8,7810.09,27,3,0,0,0,12
C00952,2025-01-31,Nakuru,Salaried,Permanent,M,34,Tier1,100,1,Overdraft,297770.08,50000.0,1.8,0.1363,0,0.0,5.0,712.1,1,1,13,1,8204.41,58654.96,50616.85,27,6,1,0,0,27
C00973,2025-01-31,Nakuru,SME_Trade,Micro_Enterprise,F,42,Tier2,146,0,Personal_Loan,497576.31,,,0.2965,18,595148.66,0.8361,712.4,1,4,1,1,18148.52,79881.63,56796.58,30,6,2,1,0,26
C00975,2025-01-31,Nakuru,SME_Services,Self_Employed,F,27,Tier3,95,0,SME_Loan,547613.01,,,0.1467,48,0.0,5.0,733.2,1,1,1,3,10910.13,59856.62,51339.22,20,2,3,0,0,16
C00990,2025-01-31,Nakuru,SME_Services,Self_Employed,M,56,Tier3,60,1,Overdraft,156867.85,442722.92,0.3191,0.2162,0,203724.64,0.77,685.0,2,0,5,0,10641.11,40824.65,29032.93,20,3,1,0,0,6
C01026,2025-01-31,Kiambu,Salaried,Contract,F,23,Tier3,100,1,Personal_Loan,353978.34,,,0.1812,18,503269.07,0.7034,679.4,2,2,1,0,8986.93,158555.91,98079.87,26,6,0,0,0,26
C01038,2025-01-31,Nyeri,Salaried,Contract,M,21,Tier1,95,1,Overdraft,0.0,50000.0,0.135,0.2725,0,214232.7,0.05,637.5,1,0,3,1,9474.48,31062.13,25515.0,27,5,3,0,0,21
C01075,2025-01-31,Uasin Gishu,SME_Trade,Micro_Enterprise,M,42,Tier1,100,1,SME_Loan,580711.49,,,0.2224,36,695092.65,0.8354,639.3,1,1,10,2,16311.73,69960.02,68139.18,21,2,1,0,0,25
C01143,2025-01-31,Mombasa,Salaried,Permanent,M,62,Tier2,64,1,Personal_Loan,328182.01,,,0.1957,12,371465.6,0.8835,527.7,2,1,8,1,0.0,0.0,0.0,29,9,2,0,0,25
C01148,2025-01-31,Nairobi,Transport,Self_Employed,F,55,Tier3,100,0,Overdraft,7841.62,466136.49,0.0,0.242,0,,,600.0,2,3,1,2,3777.95,15314.69,18303.32,25,5,1,0,0,24
C01152,2025-01-31,Nairobi,Salaried,Permanent,M,43,Tier1,72,1,SME_Loan,1061315.16,,,0.2453,24,540299.65,1.9643,560.5,1,2,4,0,19597.79,107213.1,130818.3,18,4,0,0,0,34
C01181,2025-01-31,Kisumu,Salaried,Contract,M,48,Tier3,61,1,Overdraft,11884.33,266137.41,0.083,0.3045,0,49306.6,0.241,506.8,1,1,14,4,3143.72,82933.17,112449.62,32,5,0,1,1,212
C01182,2025-01-31,Kisumu,Agribusiness,Self_Employed,F,62,Tier1,35,1,Personal_Loan,390628.23,,,0.1946,36,485393.33,0.8048,749.6,1,2,0,0,28654.3,70348.97,29883.49,24,8,2,0,0,8
C01209,2025-01-31,Nakuru,SME_Trade,Self_Employed,F,33,Tier2,107,1,SME_Loan,962881.13,,,0.3143,48,328161.66,2.9342,673.5,6,0,4,3,37981.88,153406.04,134287.77,12,6,1,0,0,29
C01246,2025-01-31,Nairobi,SME_Trade,Self_Employed,M,65,Tier1,95,0,Personal_Loan,314919.04,,,0.19,36,462960.45,0.6802,628.1,1,1,0,1,1999.12,21785.36,16176.94,20,2,0,0,1,30
C01326,2025-01-31,Uasin Gishu,Agribusiness,Micro_Enterprise,M,29,Tier2,32,0,Overdraft,22959.66,271174.44,0.1286,0.2767,0,122146.71,0.188,501.0,1,0,9,1,10160.72,83531.34,115547.03,20,6,1,1,0,186
C01330,2025-01-31,Nyeri,Agribusiness,Self_Employed,F,36,Tier1,59,0,Personal_Loan,348093.93,,,0.2145,36,846752.99,0.4111,589.9,1,0,15,1,7160.44,29473.04,37049.06,22,4,1,0,0,8
C01355,2025-01-31,Kiambu,SME_Services,Self_Employed,M,30,Tier1,55,0,Overdraft,50553.49,300366.27,0.1032,0.1869,0,,,654.7,1,0,6,1,16402.47,70963.64,66172.15,21,4,1,0,0,20
C01415,2025-01-31,Nairobi,Salaried,Permanent,M,47,Tier2,47,1,Overdraft,158598.71,226874.03,0.8849,0.2332,0,198102.82,0.8006,630.0,1,0,0,0,2561.29,104575.47,109972.77,25,7,0,0,1,16
C01423,2025-01-31,Nakuru,Construction,Self_Employed,M,47,Tier2,38,1,SME_Loan,679046.2,,,0.171,12,625055.65,1.0864,639.0,1,1,0,1,12651.57,74546.36,58943.98,23,3,0,0,0,34
C01433,2025-01-31,Uasin Gishu,Salaried,Permanent,M,28,Tier3,90,1,Overdraft,261778.63,284987.33,0.8584,0.1762,0,160713.27,1.6289,530.1,2,1,9,0,18801.05,119327.96,129782.94,34,8,0,0,0,34
C01456,2025-01-31,Nakuru,SME_Services,Micro_Enterprise,F,23,Tier3,41,1,Personal_Loan,267409.3,,,0.3459,24,392295.29,0.6817,557.2,1,0,5,0,1019.59,32088.0,21974.52,24,6,0,0,0,17
C01472,2025-01-31,Mombasa,Agribusiness,Self_Employed,M,52,Tier2,55,1,Personal_Loan,374993.01,,,0.2642,18,261470.54,1.4342,611.7,2,0,7,3,14585.0,86547.6,128509.9,12,3,1,0,0,20
C01517,2025-01-31,Meru,SME_Trade,Micro_Enterprise,F,42,Tier1,59,1,SME_Loan,720816.23,,,0.1581,12,749968.39,0.9611,656.7,2,1,1,1,24769.36,135973.9,63657.91,17,3,0,0,0,34
C01538,2025-01-31,Kiambu,Construction,Self_Employed,F,25,Tier2,87,1,Personal_Loan,624149.25,,,0.2421,18,126159.96,4.9473,636.5,2,1,4,1,5461.41,27755.79,21530.19,21,0,1,0,0,24
C01591,2025-01-31,Kiambu,Agribusiness,Self_Employed,F,54,Tier2,131,0,Overdraft,0.0,317763.49,0.0745,0.2302,0,,,532.7,1,2,17,1,7501.67,211422.65,262996.93,22,3,1,1,1,193
C01604,2025-01-31,Kisumu,Agribusiness,Self_Employed,F,35,Tier1,109,0,Credit_Card,15799.33,228825.8,0.0144,0.3483,0,,,612.6,1,0,2,5,0.0,9830.89,10922.75,17,3,1,0,0,16
C01614,2025-01-31,Mombasa,SME_Services,Self_Employed,M,52,Tier1,109,1,Personal_Loan,206559.16,,,0.2643,12,445142.76,0.464,638.4,2,0,3,3,18251.97,81192.42,68565.18,17,1,2,0,0,9
C01627,2025-01-31,Nairobi,SME_Services,Self_Employed,F,47,Tier3,106,0,Credit_Card,36324.9,216174.54,0.2691,0.3128,0,,,631.6,1,0,6,2,3824.14,54900.82,38204.2,17,2,3,0,0,32
C01629,2025-01-31,Kiambu,SME_Trade,Micro_Enterprise,F,38,Tier2,114,0,Personal_Loan,821191.56,,,0.2719,18,659398.71,1.2454,621.4,2,1,0,2,38245.75,113209.19,97901.35,29,4,0,0,0,19
C01633,2025-01-31,Mombasa,Salaried,Permanent,M,25,Tier3,85,1,Overdraft,32895.84,447050.83,0.1422,0.1747,0,234397.29,0.1403,602.0,3,1,2,2,14466.87,75526.52,60240.42,30,8,1,0,0,27
C01702,2025-01-31,Nyeri,Construction,Micro_Enterprise,M,29,Tier1,43,0,SME_Loan,587698.24,,,0.2119,12,399925.62,1.4695,652.0,2,0,0,0,4802.9,38391.38,45970.57,22,4,0,0,0,28
C01732,2025-01-31,Nyeri,Salaried,Permanent,M,61,Tier1,77,1,Personal_Loan,323640.18,,,0.2251,18,223150.16,1.4503,707.3,2,1,5,3,8423.72,75509.21,58982.8,31,2,1,0,0,7
C01780,2025-01-31,Kakamega,SME_Trade,Micro_Enterprise,M,51,Tier2,62,0,Overdraft,208776.68,424882.45,0.4096,0.1998,0,58566.51,3.5648,780.4,1,1,0,0,2242.3,25956.84,22629.91,19,4,2,0,0,16
C01781,2025-01-31,Nairobi,Agribusiness,Self_Employed,F,23,Tier2,147,0,Credit_Card,203285.22,209555.89,0.7988,0.2528,0,,,656.2,1,1,1,0,0.0,1576.11,1623.65,21,3,1,0,0,12
C01790,2025-01-31,Kakamega,Hospitality,Self_Employed,F,54,Tier2,42,0,Personal_Loan,538385.31,,,0.2791,24,654949.7,0.822,758.1,1,0,0,0,11937.57,59519.04,49427.41,20,4,1,0,0,27
C01792,2025-01-31,Nairobi,SME_Trade,Micro_Enterprise,M,60,Tier1,120,0,Overdraft,123305.01,282507.51,0.4686,0.2673,0,176663.58,0.698,549.6,1,1,21,2,18718.72,103418.94,103691.75,24,7,0,1,1,173
C01832,2025-01-31,Meru,SME_Trade,Self_Employed,M,63,Tier3,93,0,Overdraft,89436.6,415648.39,0.1452,0.1887,0,79430.88,1.126,680.3,2,0,2,1,687.26,30486.67,32192.29,21,1,2,0,0,15
C01947,2025-01-31,Nairobi,SME_Trade,Self_Employed,F,28,Tier2,54,0,Credit_Card,67100.54,303941.37,0.1465,0.3854,0,,,629.4,1,0,0,2,26257.34,130943.92,107859.27,19,6,0,0,0,203
C01972,2025-01-31,Nairobi,Salaried,Permanent,M,62,Tier1,75,1,Overdraft,155855.9,391335.96,0.4503,0.2426,0,104097.94,1.4972,651.0,1,1,3,3,12408.81,98035.04,99754.82,30,3,1,0,0,6
C01973,2025-01-31,Nakuru,Salaried,Contract,M,51,Tier2,150,1,Credit_Card,38840.12,200536.25,0.1384,0.2977,0,,,653.7,1,2,0,0,25021.6,164999.27,183365.62,18,2,0,0,0,7
C02032,2025-01-31,Nairobi,SME_Services,Self_Employed,M,28,Tier3,114,0,Overdraft,27404.0,285804.83,0.0099,0.2637,0,104784.47,0.2615,710.6,2,2,5,3,11716.92,47203.17,52051.81,28,2,0,0,0,14
C02108,2025-01-31,Nairobi,Agribusiness,Micro_Enterprise,F,27,Tier2,145,0,Personal_Loan,343617.84,,,0.2287,24,674889.4,0.5091,680.1,1,0,0,1,6852.37,29092.86,25572.71,19,4,2,0,0,16
C02121,2025-01-31,Nairobi,SME_Trade,Micro_Enterprise,F,55,Tier3,104,0,Overdraft,65933.54,265854.02,0.2777,0.1244,0,0.0,5.0,658.4,2,1,6,1,5259.01,29548.79,24511.39,19,3,3,0,0,14
C02135,2025-01-31,Nairobi,Construction,Self_Employed,M,40,Tier2,77,1,SME_Loan,850316.33,,,0.2302,36,,,531.8,2,0,0,0,7774.11,74885.27,42627.02,14,3,0,0,0,9
C02136,2025-01-31,Machakos,Salaried,Permanent,F,51,Tier2,73,1,Overdraft,174262.03,193246.92,0.9497,0.235,0,,,636.0,1,1,3,1,15.39,94.22,114.32,15,4,1,0,0,26
C02262,2025-01-31,Nakuru,Construction,Micro_Enterprise,F,65,Tier3,76,0,Personal_Loan,307616.85,,,0.2488,36,367866.8,0.8362,537.0,2,2,0,0,7383.71,33355.77,22659.04,19,1,1,0,0,22
C02281,2025-01-31,Nairobi,Salaried,Permanent,M,55,Tier2,101,1,SME_Loan,349122.77,,,0.2438,12,,,604.1,4,1,0,3,6537.89,65570.17,58374.51,28,8,0,0,0,33
C02316,2025-01-31,Kakamega,Salaried,Permanent,M,21,Tier2,116,1,SME_Loan,498320.3,,,0.1951,24,326229.98,1.5275,590.9,3,0,0,1,29352.35,137174.3,76419.52,30,10,2,0,0,29
C02346,2025-01-31,Kakamega,Transport,Micro_Enterprise,F,32,Tier1,95,0,Credit_Card,34110.53,191511.09,0.2369,0.2997,0,,,479.7,1,0,14,1,4972.38,50983.8,39766.67,17,3,0,1,0,155
C02350,2025-01-31,Uasin Gishu,SME_Trade,Micro_Enterprise,M,43,Tier2,99,1,Overdraft,53587.69,107845.91,0.4727,0.2019,0,10407.48,5.0,579.0,1,1,0,1,3053.91,27632.78,20330.06,17,7,3,0,0,9
C02377,2025-01-31,Nyeri,Salaried,Permanent,M,59,Tier2,13,1,SME_Loan,816763.73,,,0.1001,36,671990.32,1.2154,581.8,4,1,6,2,0.0,0.0,0.0,23,3,0,0,0,6
C02398,2025-01-31,Mombasa,Salaried,Contract,M,34,Tier3,133,1,Personal_Loan,224605.22,,,0.2881,12,1364223.32,0.1646,566.4,1,0,2,2,10134.73,77530.51,92642.82,39,5,3,0,0,14
C02448,2025-01-31,Meru,Salaried,Contract,M,50,Tier1,140,1,Personal_Loan,441111.25,,,0.2388,18,302117.92,1.4601,627.1,4,1,11,1,30110.07,206011.54,174162.52,27,6,1,0,0,30
C02462,2025-01-31,Machakos,Agribusiness,Micro_Enterprise,F,30,Tier2,52,0,Overdraft,92293.7,281675.32,0.3415,0.224,0,69815.56,1.322,588.2,3,1,11,1,16023.99,54082.5,44971.09,23,10,1,0,0,27
C02463,2025-01-31,Kisumu,Salaried,Contract,F,42,Tier1,115,1,SME_Loan,757682.68,,,0.193,36,202182.31,3.7475,694.2,1,0,0,0,2710.12,91454.7,53102.77,33,6,0,0,0,33
C02491,2025-01-31,Nakuru,Transport,Micro_Enterprise,M,36,Tier2,20,0,Personal_Loan,84587.66,,,0.1386,12,381658.19,0.2216,588.4,1,0,4,3,27276.88,127784.86,65530.19,18,2,2,0,0,9
C02521,2025-01-31,Nairobi,Salaried,Permanent,M,40,Tier1,65,1,Overdraft,262990.65,232733.88,1.2342,0.22,0,70040.9,3.7548,539.4,1,0,2,3,10145.66,62712.33,44349.01,30,5,3,0,0,21
C02563,2025-01-31,Kiambu,SME_Services,Micro_Enterprise,F,51,Tier2,64,0,Overdraft,103117.31,140243.46,0.8162,0.3216,0,11896.86,5.0,743.2,1,1,0,0,10340.92,42724.23,42695.98,20,3,0,0,0,15
C02581,2025-01-31,Nyeri,SME_Services,Self_Employed,F,38,Tier1,79,1,Personal_Loan,366187.6,,,0.2831,18,170765.59,2.1444,626.3,1,1,9,5,13929.81,71334.11,66082.38,24,4,1,0,0,5
C02600,2025-01-31,Kiambu,Other,Self_Employed,M,38,Tier2,150,1,SME_Loan,194165.76,,,0.2753,24,376928.86,0.5151,706.0,4,1,19,3,10050.9,35857.86,36275.97,14,5,0,0,0,10
C02635,2025-01-31,Nairobi,Salaried,Permanent,M,24,Tier2,25,1,Overdraft,179355.68,219438.51,0.8067,0.2078,0,47844.62,3.7487,680.2,3,1,2,3,20186.66,110084.04,83713.17,26,7,1,0,0,15
C02696,2025-01-31,Nairobi,Salaried,Permanent,F,37,Tier1,90,1,SME_Loan,299293.14,,,0.2184,48,,,609.7,2,1,0,0,12393.83,52577.2,50756.86,23,6,1,1,0,22
C02714,2025-01-31,Kiambu,Salaried,Contract,M,44,Tier2,86,1,Personal_Loan,388516.21,,,0.2069,12,0.0,5.0,553.5,5,1,31,4,19046.08,168012.11,225148.65,22,8,1,1,0,235
C02747,2025-01-31,Nairobi,Salaried,Permanent,M,31,Tier1,86,1,SME_Loan,550626.05,,,0.1728,36,166814.54,3.3008,494.5,2,0,0,1,0.0,104056.09,98880.13,31,7,0,0,0,31
C02774,2025-01-31,Kisumu,Salaried,Permanent,M,52,Tier1,54,1,Personal_Loan,201398.24,,,0.1581,36,119174.97,1.6899,648.9,1,1,6,3,0.0,199472.53,227487.88,21,9,3,0,1,17
C02804,2025-01-31,Kiambu,Salaried,Permanent,M,23,Tier2,47,1,Personal_Loan,394909.89,,,0.3183,12,105899.59,3.7291,655.2,1,0,5,1,3092.57,38714.67,32228.13,25,3,1,0,0,6
C02806,2025-01-31,Uasin Gishu,SME_Trade,Micro_Enterprise,M,64,Tier3,114,0,Overdraft,90856.99,50000.0,1.8,0.1977,0,190790.34,0.4762,522.8,3,1,0,1,28001.9,135734.91,110879.82,26,6,2,0,0,33
C02878,2025-01-31,Kiambu,Other,Self_Employed,F,63,Tier1,76,0,Personal_Loan,317521.93,,,0.2464,24,161340.14,1.968,581.9,1,1,0,1,8768.53,21438.6,13379.3,11,3,2,0,1,9
C02936,2025-01-31,Kakamega,Transport,Self_Employed,F,31,Tier1,124,0,Personal_Loan,72200.73,,,0.1886,12,,,800.2,1,1,11,3,13966.59,108350.31,99882.6,15,4,0,0,0,23
C02950,2025-01-31,Nairobi,Transport,Self_Employed,M,44,Tier2,97,0,Personal_Loan,278072.56,,,0.2588,24,171755.43,1.619,720.9,1,1,0,0,32866.22,152178.96,192244.09,13,3,0,0,0,31
C02982,2025-01-31,Nairobi,Salaried,Contract,M,23,Tier1,60,1,Overdraft,41619.76,288285.3,0.1392,0.2401,0,100021.94,0.4161,626.0,3,0,0,0,0.0,0.0,0.0,23,7,2,1,0,14
C03002,2025-01-31,Nairobi,Salaried,Permanent,M,51,Tier3,95,1,Overdraft,61080.01,373537.41,0.2523,0.2111,0,142750.06,0.4279,631.4,1,1,7,3,17117.59,124490.45,126814.25,27,8,0,0,0,21
C03083,2025-01-31,Nairobi,SME_Services,Self_Employed,M,33,Tier3,16,0,Credit_Card,92594.94,139223.83,0.4317,0.2256,0,,,551.7,2,0,0,3,0.0,0.0,0.0,22,4,1,0,0,30
C03094,2025-01-31,Mombasa,SME_Trade,Self_Employed,F,31,Tier1,87,0,Personal_Loan,420447.55,,,0.2132,12,493948.53,0.8512,638.4,1,0,6,1,42576.43,119348.86,148954.53,24,5,1,0,0,7
C03127,2025-01-31,Kiambu,Transport,Micro_Enterprise,F,58,Tier1,98,0,Personal_Loan,399489.39,,,0.1688,12,0.0,5.0,666.7,1,1,2,0,11441.11,47219.14,41892.29,18,2,1,0,0,30
C03162,2025-01-31,Nakuru,Construction,Micro_Enterprise,M,61,Tier2,47,1,Personal_Loan,325027.79,,,0.1924,36,0.0,5.0,606.0,1,0,5,0,18930.97,117385.9,163954.52,19,1,1,0,0,7
C03163,2025-01-31,Uasin Gishu,Hospitality,Micro_Enterprise,F,28,Tier3,92,0,Overdraft,60655.88,167426.84,0.3668,0.3189,0,297174.57,0.2041,617.8,4,1,0,1,11511.21,63936.51,72101.67,25,6,0,0,0,6
C03239,2025-01-31,Machakos,Hospitality,Self_Employed,M,60,Tier2,137,0,Overdraft,230513.14,349565.4,0.7173,0.2161,0,,,541.0,2,0,14,2,12102.4,64819.91,70766.65,15,5,0,0,0,19
C03255,2025-01-31,Kiambu,Salaried,Permanent,F,31,Tier2,96,1,Personal_Loan,485411.18,,,0.1712,36,365969.8,1.3264,580.7,2,1,0,0,11153.13,78463.4,101273.03,33,6,1,0,0,7
C03284,2025-01-31,Kakamega,Salaried,Contract,M,25,Tier3,32,1,Personal_Loan,322410.02,,,0.2605,12,679472.16,0.4745,698.3,1,2,2,4,11420.26,78711.42,63226.57,37,9,2,0,0,13
C03294,2025-01-31,Nyeri,Salaried,Permanent,F,34,Tier2,61,1,Personal_Loan,382780.68,,,0.2609,36,0.0,5.0,657.3,1,1,5,3,9246.11,106073.96,112561.43,21,9,0,0,0,13
C03318,2025-01-31,Kisumu,Other,Self_Employed,F,38,Tier2,32,0,SME_Loan,711426.04,,,0.1748,36,565266.58,1.2586,632.1,2,1,2,2,8249.11,72623.23,100847.53,18,3,1,1,1,203
C03345,2025-01-31,Nairobi,SME_Trade,Micro_Enterprise,M,45,Tier1,117,1,SME_Loan,578786.07,,,0.2299,24,586445.62,0.9869,720.9,2,0,4,3,3014.02,9865.87,13209.5,26,3,4,0,0,14
C03355,2025-01-31,Kiambu,SME_Services,Self_Employed,M,64,Tier1,37,0,Personal_Loan,456434.31,,,0.2732,12,336803.16,1.3552,507.3,2,1,18,1,1832.57,32245.72,30357.15,13,6,0,0,0,25
C03358,2025-01-31,Machakos,Salaried,Permanent,F,60,Tier2,88,1,SME_Loan,589917.4,,,0.2119,36,0.0,5.0,736.5,2,1,1,0,6399.95,26920.98,25355.84,28,3,3,0,0,16
C03428,2025-01-31,Kiambu,Construction,Self_Employed,F,60,Tier1,17,0,Overdraft,67227.48,224289.72,0.4457,0.2852,0,220091.27,0.3055,727.6,1,1,0,0,1551.59,16224.7,11298.19,23,7,0,0,0,32
