customer_id,snapshot_date,county,sector,employment_type,gender,age,kyc_level,relationship_length_months,salary_inflow_flag,product_type,loan_balance_kes,credit_limit_kes,utilization_ratio,interest_rate,loan_term_months,collateral_value_kes,loan_to_value,bureau_score,num_active_loans,num_closed_loans,days_past_due,missed_payments_6m,avg_daily_balance_30d_kes,inflow_30d_kes,outflow_30d_kes,digital_txn_count_30d,atm_withdrawals_30d,branch_visits_30d,collection_contacted_after_snapshot,chargeoff_indicator,days_to_next_payment,default_next_90d
C00337,2025-01-01,Nakuru,Salaried,Permanent,F,64,Tier2,95,1,Personal_Loan,507885.76,,,0.2347,18,210809.85,2.4092,554.9,1,0,0,2,5617.61,20906.18,11424.48,25,4,2,1,0,211,1
C00339,2025-01-01,Nakuru,SME_Trade,Self_Employed,M,30,Tier2,35,0,SME_Loan,584046.88,,,0.1683,24,793437.59,0.7361,547.2,5,0,0,0,6856.79,63322.01,58921.97,21,6,1,0,0,32,0
C00341,2025-01-01,Kisumu,SME_Services,Micro_Enterprise,F,49,Tier2,45,0,Personal_Loan,469238.64,,,0.2347,24,444961.4,1.0546,627.1,2,0,2,3,5843.8,28283.21,28085.74,18,6,2,0,0,19,0
C00351,2025-01-01,Nakuru,Salaried,Permanent,M,44,Tier2,50,1,Personal_Loan,372126.41,,,0.2829,12,627468.41,0.5931,512.8,1,0,7,2,10695.62,31757.29,25771.95,33,9,0,0,0,23,0
C00352,2025-01-01,Nairobi,SME_Trade,Micro_Enterprise,F,23,Tier2,15,0,Overdraft,198709.95,379878.57,0.4811,0.2713,0,40238.91,4.9383,672.2,2,0,3,1,5700.13,77392.18,58030.77,20,7,1,0,0,30,0
C00360,2025-01-01,Kiambu,SME_Trade,Micro_Enterprise,F,54,Tier3,118,0,SME_Loan,173686.56,,,0.1226,36,389544.47,0.4459,658.7,1,0,4,1,19048.33,135155.87,104668.42,24,5,3,0,1,15,0
C00363,2025-01-01,Nairobi,SME_Trade,Self_Employed,F,31,Tier2,16,1,Personal_Loan,196114.98,,,0.2093,24,0.0,5.0,620.9,2,1,8,2,23133.99,72524.64,83509.45,13,7,0,0,0,13,0
C00364,2025-01-01,Kiambu,SME_Trade,Micro_Enterprise,M,61,Tier3,110,0,SME_Loan,390441.91,,,0.2004,36,346755.73,1.126,510.5,2,0,0,1,19890.49,139488.38,60468.94,21,5,2,0,0,22,0
C00366,2025-01-01,Nairobi,Transport,Micro_Enterprise,M,44,Tier2,73,1,Personal_Loan,158024.43,,,0.1773,36,432663.89,0.3652,645.1,1,0,9,1,10043.81,141741.66,208930.19,15,5,1,0,0,28,0
C00372,2025-01-01,Mombasa,Other,Micro_Enterprise,F,50,Tier3,93,1,Personal_Loan,298074.31,,,0.211,36,508136.92,0.5866,723.3,1,0,3,2,1711.59,20298.55,22758.92,23,9,2,0,1,12,0
C00377,2025-01-01,Kiambu,Salaried,Permanent,F,54,Tier3,22,1,Personal_Loan,374497.26,,,0.2417,36,,,621.5,3,0,11,1,42704.06,148055.05,94090.14,26,5,0,0,0,162,1
C00379,2025-01-01,Nairobi,Salaried,Permanent,F,38,Tier2,45,1,SME_Loan,644003.33,,,0.2034,36,337635.27,1.9074,732.1,2,2,7,0,4711.71,47615.84,42043.06,25,3,0,0,0,10,0
C00383,2025-01-01,Kisumu,SME_Trade,Micro_Enterprise,M,63,Tier2,109,0,Personal_Loan,681171.56,,,0.2162,24,,,816.3,1,1,2,1,10390.67,39865.52,47515.67,32,2,1,0,0,26,0
C00386,2025-01-01,Kiambu,Agribusiness,Micro_Enterprise,M,26,Tier2,43,0,Personal_Loan,351645.24,,,0.1463,36,440958.64,0.7975,678.9,1,2,2,2,5430.29,94375.98,56003.77,17,2,1,0,0,31,0
C00389,2025-01-01,Nairobi,Salaried,Permanent,M,61,Tier1,61,1,SME_Loan,584957.52,,,0.1809,36,439941.58,1.3296,656.1,3,0,9,2,32047.08,273549.9,295403.3,27,8,2,0,0,11,0
C00392,2025-01-01,Machakos,Hospitality,Self_Employed,F,29,Tier2,69,0,Overdraft,248324.14,230394.75,0.9774,0.2269,0,194547.19,1.2764,559.4,1,2,5,3,5305.52,28220.86,24026.35,20,2,1,0,0,34,0
C00394,2025-01-01,Mombasa,SME_Services,Self_Employed,M,47,Tier3,34,0,Credit_Card,16546.39,268020.34,0.0891,0.2193,0,,,618.9,1,0,0,0,2310.18,14684.24,10652.38,21,2,0,1,0,33,0
C00395,2025-01-01,Uasin Gishu,Salaried,Permanent,F,53,Tier2,13,1,Overdraft,169007.03,81580.03,1.8,0.2834,0,9761.85,5.0,697.0,1,1,2,2,2966.03,28837.46,32682.2,21,5,1,1,1,235,1
C00399,2025-01-01,Kisumu,Salaried,Permanent,M,33,Tier1,21,1,Personal_Loan,322442.96,,,0.2359,18,582044.6,0.554,553.4,3,1,3,1,8032.4,47164.28,25363.7,25,8,1,1,0,30,0
C00400,2025-01-01,Nairobi,Salaried,Permanent,F,34,Tier1,120,1,Personal_Loan,280597.97,,,0.2029,36,588493.8,0.4768,604.2,1,2,8,2,0.0,0.0,0.0,21,6,1,0,0,30,0
C00402,2025-01-01,Kisumu,Salaried,Permanent,F,55,Tier1,98,1,Personal_Loan,237660.67,,,0.1912,36,687284.36,0.3458,544.9,1,1,0,0,7347.88,104096.59,81835.8,23,6,0,0,0,11,0
C00403,2025-01-01,Uasin Gishu,SME_Trade,Self_Employed,M,35,Tier2,52,0,SME_Loan,767092.86,,,0.1578,36,161481.48,4.7503,712.6,2,1,0,0,5345.78,53533.95,47463.72,21,3,1,0,0,15,0
C00408,2025-01-01,Machakos,Salaried,Permanent,F,27,Tier3,24,1,SME_Loan,546353.69,,,0.2339,12,362108.94,1.5088,533.8,1,0,11,6,1279.9,5077.76,6412.24,29,4,1,0,0,18,0
C00410,2025-01-01,Machakos,SME_Trade,Self_Employed,F,21,Tier3,70,0,SME_Loan,1105733.35,,,0.2155,12,0.0,5.0,604.7,2,2,4,1,0.0,26935.27,25787.17,25,3,2,0,0,10,0
C00415,2025-01-01,Nairobi,SME_Trade,Self_Employed,M,21,Tier1,65,0,Credit_Card,36065.42,65983.0,0.7431,0.3601,0,,,470.1,1,0,10,2,12229.25,110671.93,128063.42,24,3,0,0,0,14,0
C00416,2025-01-01,Kiambu,SME_Trade,Self_Employed,F,51,Tier1,112,1,Overdraft,56666.65,50000.0,0.6227,0.2748,0,238894.58,0.2372,636.3,2,0,5,2,1034.17,4740.69,3451.98,20,2,1,0,0,32,0
C00418,2025-01-01,Kakamega,Salaried,Permanent,F,26,Tier3,86,1,Personal_Loan,94532.11,,,0.2769,18,0.0,5.0,524.2,1,0,0,2,6348.93,118535.33,126054.96,33,5,0,0,0,17,0
C00419,2025-01-01,Kiambu,Salaried,Permanent,F,34,Tier2,13,1,Personal_Loan,388515.63,,,0.2007,18,,,608.4,1,0,3,1,6000.42,91974.86,87489.36,30,5,1,0,0,12,0
C00422,2025-01-01,Meru,SME_Services,Micro_Enterprise,F,52,Tier1,15,0,Credit_Card,112671.15,46668.75,1.8,0.2535,0,,,708.0,4,2,1,2,18845.45,87358.21,62829.96,18,5,0,0,0,17,0
C00428,2025-01-01,Nakuru,SME_Trade,Micro_Enterprise,M,57,Tier2,12,1,Personal_Loan,100840.89,,,0.2545,18,861255.19,0.1171,705.1,2,1,3,2,5239.08,20167.83,19924.71,24,3,0,0,0,33,0
C00434,2025-01-01,Uasin Gishu,Other,Self_Employed,F,26,Tier1,32,0,SME_Loan,747611.82,,,0.2103,24,438393.76,1.7053,762.5,5,1,6,2,20122.87,134976.02,175779.25,19,3,1,0,0,11,0
C00437,2025-01-01,Nairobi,Agribusiness,Micro_Enterprise,M,46,Tier2,22,1,Personal_Loan,428577.0,,,0.2069,12,909887.44,0.471,556.6,1,0,0,0,1470.39,21367.74,23281.76,14,1,0,0,0,34,0
C00439,2025-01-01,Machakos,Agribusiness,Self_Employed,F,24,Tier3,14,1,SME_Loan,836888.01,,,0.2508,48,,,584.3,2,0,3,5,4152.79,85486.3,92074.69,24,1,3,0,0,15,0
C00440,2025-01-01,Kakamega,SME_Services,Micro_Enterprise,M,38,Tier1,39,0,Personal_Loan,0.0,,,0.1996,24,83779.25,0.05,631.4,1,2,0,2,9527.03,64199.1,44939.64,14,1,3,0,1,121,1
C00442,2025-01-01,Nairobi,Salaried,Permanent,M,34,Tier1,48,1,Personal_Loan,139727.74,,,0.2475,12,1052563.21,0.1327,724.3,4,0,0,0,5472.7,60189.02,45849.76,29,5,0,0,0,13,0
C00444,2025-01-01,Meru,Salaried,Permanent,F,42,Tier2,94,1,Credit_Card,129216.41,72095.02,1.7676,0.4006,0,,,639.0,1,0,6,1,0.0,0.0,0.0,27,6,0,0,0,34,0
C00445,2025-01-01,Machakos,SME_Trade,Self_Employed,M,43,Tier2,82,0,Personal_Loan,353115.02,,,0.1632,24,497217.93,0.7102,546.3,2,2,9,0,15879.34,72329.02,76683.81,19,5,1,0,0,9,0
C00447,2025-01-01,Nairobi,SME_Services,Micro_Enterprise,F,35,Tier2,52,0,Personal_Loan,303249.5,,,0.2012,12,109551.32,2.7681,510.1,1,0,5,2,0.0,22177.42,14155.36,15,3,5,1,0,164,1
C00448,2025-01-01,Kakamega,Salaried,Permanent,M,64,Tier2,12,1,Overdraft,702.06,236484.97,0.1037,0.1962,0,,,750.8,2,1,3,1,0.0,73839.68,55019.76,28,8,0,0,0,24,0
C00449,2025-01-01,Meru,Salaried,Permanent,F,44,Tier1,81,1,Personal_Loan,454502.25,,,0.2685,36,0.0,5.0,556.4,1,0,0,0,3336.8,25552.53,27461.35,29,10,1,0,0,32,0
C00450,2025-01-01,Nairobi,SME_Trade,Self_Employed,M,33,Tier2,30,1,SME_Loan,806092.99,,,0.2638,48,602757.77,1.3373,553.5,1,0,6,1,7731.21,44581.09,38425.65,17,3,1,1,0,8,0
C00451,2025-01-01,Meru,Salaried,Permanent,F,64,Tier1,39,1,Overdraft,228073.67,225159.91,1.0675,0.2794,0,104709.78,2.1782,719.3,3,2,0,2,4861.55,39401.17,27210.33,19,11,0,0,0,5,0
C00454,2025-01-01,Machakos,Salaried,Permanent,F,22,Tier2,85,1,Personal_Loan,631531.59,,,0.2402,24,294721.12,2.1428,659.9,3,1,0,1,25343.53,86504.98,58316.1,22,4,2,0,0,17,0
C00455,2025-01-01,Nakuru,Salaried,Permanent,F,47,Tier2,34,1,Credit_Card,0.0,30000.0,0.0,0.3468,0,,,618.0,1,1,4,2,31501.84,110564.02,160442.98,32,7,2,0,0,29,0
C00457,2025-01-01,Kakamega,SME_Services,Self_Employed,M,27,Tier3,5,1,Personal_Loan,406810.5,,,0.1965,36,601555.45,0.6763,563.4,2,0,2,2,17475.07,87489.23,110172.3,20,4,1,0,0,30,0
C00458,2025-01-01,Meru,SME_Trade,Self_Employed,F,49,Tier2,32,1,Personal_Loan,344456.77,,,0.2356,18,253029.37,1.3613,620.6,2,0,12,1,9976.63,37750.92,34190.99,15,5,1,0,0,8,0
C00459,2025-01-01,Nairobi,Salaried,Permanent,F,58,Tier2,97,1,SME_Loan,948180.68,,,0.2208,36,,,665.0,1,2,0,0,10668.82,161951.56,166587.41,25,9,0,0,0,26,0
C00462,2025-01-01,Nakuru,SME_Trade,Self_Employed,F,27,Tier2,96,0,Credit_Card,137361.34,123985.04,0.8518,0.2204,0,,,600.1,2,0,0,1,19266.42,130626.71,93705.19,17,3,1,0,0,6,0
C00463,2025-01-01,Nyeri,Salaried,Permanent,M,54,Tier1,113,1,Overdraft,43582.76,287947.89,0.1923,0.2291,0,120043.17,0.3631,659.3,2,1,0,4,2783.88,170689.85,153340.88,20,8,1,0,0,21,0
C00464,2025-01-01,Kiambu,Salaried,Permanent,M,39,Tier1,13,1,Credit_Card,56570.06,291258.8,0.1519,0.2645,0,,,511.6,1,1,1,2,26771.82,84735.01,26732.0,24,9,1,0,0,22,0
C00468,2025-01-01,Nyeri,Other,Micro_Enterprise,M,47,Tier2,104,1,Personal_Loan,137175.32,,,0.1889,24,383963.94,0.3573,642.7,1,0,6,2,5238.61,20442.25,21319.57,24,5,1,0,0,28,0
C00469,2025-01-01,Nairobi,Transport,Self_Employed,M,29,Tier2,71,1,Personal_Loan,430580.99,,,0.2654,36,185414.0,2.3223,671.9,1,1,2,2,1059.68,27718.36,30656.06,25,3,1,0,0,14,0
C00470,2025-01-01,Nairobi,Salaried,Permanent,F,62,Tier2,41,1,Personal_Loan,408730.56,,,0.1491,24,82365.84,4.9624,666.5,1,0,0,2,30296.56,142533.72,179383.13,23,6,1,1,0,134,1
C00471,2025-01-01,Machakos,Other,Self_Employed,F,54,Tier1,95,0,SME_Loan,488947.43,,,0.1986,36,451644.53,1.0826,648.5,1,0,7,2,15732.76,63806.04,59008.89,11,3,3,0,0,19,0
C00472,2025-01-01,Nairobi,Salaried,Permanent,F,57,Tier2,105,1,Personal_Loan,269034.42,,,0.3272,18,617357.9,0.4358,651.8,1,0,1,0,13891.65,35827.45,34938.37,26,5,2,1,0,23,0
C00478,2025-01-01,Mombasa,Agribusiness,Micro_Enterprise,F,21,Tier3,20,1,Personal_Loan,236030.06,,,0.1875,18,0.0,5.0,686.1,1,0,0,1,1057.01,12155.81,4244.83,27,3,2,0,0,28,0
C00479,2025-01-01,Kakamega,Transport,Self_Employed,F,50,Tier1,56,0,SME_Loan,685430.89,,,0.2639,12,0.0,5.0,490.9,1,1,9,1,592.9,12590.52,5645.2,18,5,1,0,0,6,0
C00481,2025-01-01,Nairobi,Salaried,Contract,F,33,Tier1,97,1,Personal_Loan,197602.5,,,0.2531,18,0.0,5.0,781.2,1,0,0,1,13428.37,88849.72,53826.53,29,8,0,0,0,24,0
C00482,2025-01-01,Kakamega,Transport,Self_Employed,M,58,Tier3,56,1,Personal_Loan,394245.84,,,0.2027,36,313923.12,1.2559,701.7,2,1,6,1,7129.18,44597.96,51536.02,27,6,0,0,0,15,0
C00483,2025-01-01,Kiambu,SME_Services,Self_Employed,F,32,Tier1,40,1,Credit_Card,74417.63,150582.6,0.3172,0.3157,0,,,588.4,1,1,0,3,2617.54,74956.07,66155.87,23,2,1,0,0,13,0
C00486,2025-01-01,Nyeri,Salaried,Contract,M,31,Tier1,39,1,Personal_Loan,286602.49,,,0.1768,24,711992.27,0.4025,711.1,1,3,2,1,11589.5,68712.36,97182.78,30,7,0,0,0,29,0
C00487,2025-01-01,Uasin Gishu,Salaried,Permanent,F,36,Tier3,98,1,Overdraft,179072.19,172727.19,1.1431,0.247,0,203931.21,0.8781,569.9,1,1,13,3,0.0,67397.59,63706.85,35,5,0,0,0,5,0
C00488,2025-01-01,Kiambu,Agribusiness,Micro_Enterprise,F,44,Tier2,40,0,SME_Loan,244946.63,,,0.2168,36,859507.6,0.285,579.1,2,0,3,2,3102.1,16870.22,5937.67,20,2,2,0,0,21,0
C00489,2025-01-01,Kakamega,Transport,Self_Employed,F,55,Tier1,100,0,Credit_Card,87479.53,216437.54,0.3837,0.2555,0,,,687.2,1,0,5,1,178.02,19170.65,13744.15,23,5,0,0,0,6,0
C00492,2025-01-01,Kiambu,SME_Trade,Self_Employed,F,60,Tier3,62,0,Personal_Loan,482865.21,,,0.1751,24,,,631.4,1,1,2,0,2063.07,12993.44,16929.95,21,3,3,0,0,26,0
C00495,2025-01-01,Kiambu,Salaried,Contract,F,34,Tier2,10,1,Credit_Card,12460.51,340769.49,0.0463,0.274,0,,,665.6,1,0,0,0,14984.01,65708.41,53204.47,26,5,1,0,0,6,0
C00497,2025-01-01,Nairobi,SME_Trade,Micro_Enterprise,F,26,Tier2,81,0,Credit_Card,207980.91,218969.5,0.887,0.3332,0,,,595.6,1,0,2,2,15263.38,69392.69,66073.81,16,3,1,0,0,27,0
C00498,2025-01-01,Nyeri,Salaried,Permanent,M,37,Tier1,30,1,SME_Loan,614737.44,,,0.2781,24,524969.42,1.171,748.1,1,1,0,0,4272.25,32892.45,30141.79,33,2,0,0,0,26,0
C00499,2025-01-01,Nyeri,SME_Services,Self_Employed,F,62,Tier2,68,0,SME_Loan,774866.78,,,0.2113,24,338391.84,2.2899,669.0,2,2,0,1,2976.87,25425.24,19343.57,25,6,1,0,0,30,0
C00500,2025-01-01,Nyeri,Transport,Self_Employed,F,40,Tier3,106,1,SME_Loan,536687.52,,,0.2358,24,412986.03,1.2995,571.5,4,0,3,2,3328.38,29580.49,24107.94,27,4,1,0,0,19,0
C00506,2025-01-01,Uasin Gishu,Salaried,Permanent,M,41,Tier1,72,1,Personal_Loan,776343.81,,,0.1759,24,456848.05,1.6993,620.2,1,1,0,0,6791.78,193470.38,185037.41,30,4,0,0,0,6,0
C00508,2025-01-01,Nakuru,Construction,Self_Employed,M,32,Tier1,118,1,SME_Loan,877450.45,,,0.1896,24,408395.32,2.1485,627.6,1,1,2,0,1257.21,6198.36,3396.4,14,4,1,0,0,23,0
C00513,2025-01-01,Machakos,Agribusiness,Self_Employed,F,58,Tier3,101,0,SME_Loan,626214.68,,,0.277,12,846545.58,0.7397,588.9,2,0,0,1,1226.94,9716.94,5219.71,25,3,1,1,1,196,1
C00517,2025-01-01,Mombasa,SME_Trade,Self_Employed,M,60,Tier2,109,1,Personal_Loan,391765.29,,,0.2203,24,443818.78,0.8827,673.0,2,1,0,1,12068.08,67631.86,54165.15,12,2,1,0,0,30,0
C00519,2025-01-01,Mombasa,Construction,Micro_Enterprise,M,42,Tier3,113,0,Personal_Loan,355447.7,,,0.2208,36,,,601.9,1,0,0,1,7029.11,98203.03,87682.14,28,6,1,0,0,33,0
C00527,2025-01-01,Kiambu,Construction,Self_Employed,M,62,Tier1,44,0,SME_Loan,1159892.04,,,0.13,24,84861.62,5.0,684.9,1,2,0,0,16106.55,39802.41,27860.61,16,3,0,0,0,5,0
C00528,2025-01-01,Nakuru,Salaried,Permanent,F,27,Tier3,103,1,Personal_Loan,315381.29,,,0.2768,24,583278.4,0.5407,732.1,1,0,1,2,7517.7,162033.89,153650.25,31,3,0,0,0,20,0
C00533,2025-01-01,Kisumu,SME_Trade,Self_Employed,F,28,Tier2,108,0,Personal_Loan,249877.78,,,0.1716,18,382712.19,0.6529,604.0,1,1,7,1,22752.89,148710.12,150976.82,21,7,1,0,0,7,0
C00536,2025-01-01,Kiambu,Salaried,Permanent,F,27,Tier2,22,1,SME_Loan,594830.49,,,0.1339,36,305012.85,1.9502,645.0,3,2,0,3,14770.18,103785.35,88665.6,33,10,0,0,0,16,0
C00537,2025-01-01,Meru,Construction,Micro_Enterprise,M,41,Tier2,83,1,SME_Loan,918078.26,,,0.2761,12,,,609.3,1,3,1,1,2023.1,30416.53,29150.75,17,1,1,0,0,14,0
C00541,2025-01-01,Machakos,SME_Trade,Micro_Enterprise,M,52,Tier2,100,0,Personal_Loan,352337.53,,,0.2148,36,288793.52,1.22,624.4,1,0,2,0,23064.2,144301.13,127148.49,17,5,1,0,0,7,0
C00546,2025-01-01,Uasin Gishu,SME_Trade,Micro_Enterprise,F,23,Tier2,7,1,Personal_Loan,559522.61,,,0.2305,18,363237.91,1.5404,491.8,1,2,5,1,43904.83,186488.8,222705.71,19,7,1,1,0,164,1
C00549,2025-01-01,Kiambu,SME_Services,Self_Employed,F,44,Tier1,98,0,Personal_Loan,404742.05,,,0.2926,24,,,532.0,1,0,0,0,4332.19,61432.4,67321.13,20,3,0,0,0,23,0
C00563,2025-01-01,Kiambu,Salaried,Permanent,F,43,Tier3,43,1,Credit_Card,0.0,251805.19,0.0,0.349,0,,,597.6,1,0,3,4,10876.38,125427.12,77441.34,46,7,1,0,0,18,0
C00565,2025-01-01,Nakuru,Salaried,Permanent,F,61,Tier1,24,1,Personal_Loan,418606.92,,,0.2671,12,269414.78,1.5538,604.7,1,0,0,0,30715.51,115262.44,147649.08,21,7,0,0,0,6,0
C00567,2025-01-01,Mombasa,Construction,Micro_Enterprise,F,31,Tier2,13,0,Personal_Loan,284131.35,,,0.1831,24,432838.41,0.6564,615.3,1,0,4,0,17252.48,59320.02,75847.75,18,2,2,0,0,12,0
C00570,2025-01-01,Kisumu,Salaried,Permanent,M,46,Tier2,113,1,Personal_Loan,262624.77,,,0.2692,36,177251.91,1.4816,660.8,1,1,1,2,7195.52,178207.97,142965.87,25,6,1,0,0,25,0
C00572,2025-01-01,Meru,Salaried,Permanent,F,39,Tier2,104,1,Overdraft,60923.0,214426.81,0.2457,0.1915,0,110178.67,0.5529,713.1,1,1,0,0,10961.2,53326.73,57426.65,28,6,0,0,0,22,0
C00573,2025-01-01,Kiambu,Salaried,Permanent,F,33,Tier1,44,1,Overdraft,114297.3,256498.83,0.4213,0.2026,0,140875.86,0.8113,631.4,2,1,2,1,2802.17,21063.98,32021.66,24,7,0,0,0,25,0
C00574,2025-01-01,Nairobi,SME_Services,Micro_Enterprise,F,23,Tier2,95,0,Personal_Loan,322307.2,,,0.1994,36,652656.2,0.4938,733.1,3,1,0,1,897.98,73450.97,55764.51,21,4,0,0,0,21,0
C00578,2025-01-01,Nairobi,Salaried,Permanent,F,44,Tier2,10,1,Personal_Loan,405552.21,,,0.1751,12,569344.53,0.7123,665.9,1,3,2,1,751.68,10124.06,10631.89,22,8,1,0,0,33,0
C00580,2025-01-01,Machakos,SME_Services,Self_Employed,M,25,Tier1,71,1,Personal_Loan,512834.88,,,0.214,18,287959.64,1.7809,695.6,1,0,1,0,0.0,136878.22,99395.92,15,4,2,1,0,17,0
C00587,2025-01-01,Meru,SME_Trade,Micro_Enterprise,M,52,Tier1,70,1,SME_Loan,1297835.17,,,0.2123,24,407085.61,3.1881,616.0,1,1,3,2,13445.1,96609.39,152882.07,23,3,0,0,0,11,0
C00590,2025-01-01,Nairobi,Salaried,Contract,F,58,Tier1,23,1,SME_Loan,751953.68,,,0.2156,36,61325.48,5.0,600.3,1,1,0,0,51182.72,182695.88,277897.21,28,8,0,0,0,16,0
C00594,2025-01-01,Nakuru,Salaried,Permanent,F,65,Tier1,73,1,Personal_Loan,230497.73,,,0.2974,24,664747.46,0.3467,647.1,2,2,0,1,2827.77,21878.16,20849.56,30,1,1,0,0,21,0
C00596,2025-01-01,Kakamega,SME_Services,Self_Employed,F,57,Tier1,64,0,Personal_Loan,252859.07,,,0.1682,18,824888.17,0.3065,621.7,2,1,0,1,5147.15,105434.85,41113.34,16,1,2,0,0,8,0
C00597,2025-01-01,Nyeri,SME_Trade,Self_Employed,M,47,Tier2,87,1,Personal_Loan,541416.2,,,0.235,18,1021971.45,0.5298,653.4,2,0,4,3,11709.33,91424.66,72435.34,17,2,0,0,0,23,0
C00598,2025-01-01,Nairobi,Transport,Micro_Enterprise,M,56,Tier3,70,0,Overdraft,113272.19,384628.48,0.289,0.1696,0,77433.52,1.4628,613.0,1,1,0,0,6833.26,27416.53,15982.42,17,3,0,0,0,11,0
C00604,2025-01-01,Nairobi,Agribusiness,Self_Employed,M,27,Tier3,11,0,SME_Loan,723133.37,,,0.1587,24,711023.7,1.017,618.4,2,0,0,0,5120.55,46335.56,43815.45,18,3,2,0,0,32,0
C00605,2025-01-01,Nairobi,Agribusiness,Micro_Enterprise,F,58,Tier2,29,0,Personal_Loan,285316.68,,,0.1809,36,193456.61,1.4748,591.4,1,0,5,0,4563.85,21592.28,19808.68,12,4,0,0,0,25,0
C00606,2025-01-01,Meru,Salaried,Permanent,M,45,Tier2,71,1,SME_Loan,858733.59,,,0.1887,12,353429.05,2.4297,565.1,3,1,5,2,2584.23,26116.63,29818.97,31,10,0,0,0,32,0
C00609,2025-01-01,Nakuru,SME_Services,Micro_Enterprise,M,64,Tier2,24,1,Credit_Card,69354.34,254031.48,0.2767,0.2984,0,,,730.7,1,0,4,2,1818.35,11964.09,13647.1,21,6,1,0,0,27,0
C00610,2025-01-01,Nairobi,Salaried,Permanent,F,59,Tier3,28,1,Personal_Loan,410294.02,,,0.2435,18,700520.51,0.5857,611.5,2,1,0,0,0.0,0.0,0.0,33,3,0,0,0,10,0
C00612,2025-01-01,Nairobi,SME_Trade,Micro_Enterprise,F,41,Tier2,31,1,Personal_Loan,324105.71,,,0.2432,36,88698.3,3.654,663.9,1,0,0,0,24388.41,144375.67,147004.83,22,5,2,0,0,25,0
C00615,2025-01-01,Kiambu,Agribusiness,Micro_Enterprise,M,51,Tier2,113,0,Personal_Loan,539078.08,,,0.1862,24,974580.32,0.5531,614.7,1,1,2,2,0.0,21599.4,22807.89,10,7,1,0,0,31,0
C00616,2025-01-01,Mombasa,Salaried,Contract,M,49,Tier1,108,1,SME_Loan,105471.68,,,0.1973,48,408394.06,0.2583,620.7,1,0,5,2,30252.23,168433.15,140399.57,37,12,1,1,0,25,0
C00618,2025-01-01,Kiambu,Transport,Micro_Enterprise,F,32,Tier2,98,0,Personal_Loan,306047.2,,,0.2292,24,8581.23,5.0,670.0,1,0,0,0,5106.6,42007.31,44870.28,14,7,1,0,0,16,0
C00619,2025-01-01,Nairobi,Agribusiness,Self_Employed,F,23,Tier2,66,0,Personal_Loan,281418.54,,,0.2572,36,0.0,5.0,560.0,1,1,4,2,8294.78,68530.8,60028.92,12,8,1,0,0,6,0
C00623,2025-01-01,Nairobi,Agribusiness,Self_Employed,F,28,Tier3,86,1,SME_Loan,780044.75,,,0.2129,24,132800.58,5.0,592.3,3,1,5,1,0.0,129987.24,110470.94,20,3,3,0,0,31,0
C00624,2025-01-01,Nairobi,Other,Micro_Enterprise,F,39,Tier2,95,0,Personal_Loan,222743.58,,,0.2755,12,,,643.3,2,2,7,2,12510.06,53679.78,36831.07,15,3,0,0,0,201,1
C00625,2025-01-01,Nairobi,SME_Services,Self_Employed,F,48,Tier2,76,1,SME_Loan,689737.69,,,0.2048,36,477373.81,1.4449,536.1,4,1,3,0,10234.22,77614.66,81919.68,16,3,1,0,0,15,0
C00627,2025-01-01,Uasin Gishu,Other,Micro_Enterprise,M,36,Tier1,31,0,Personal_Loan,310434.29,,,0.2134,36,,,644.4,1,0,7,1,8446.94,61984.86,71956.27,23,3,2,0,0,201,1
C00628,2025-01-01,Nairobi,Salaried,Permanent,M,37,Tier2,58,1,Personal_Loan,262891.89,,,0.2064,24,575291.16,0.457,606.4,1,2,3,2,38354.87,113102.73,88741.98,22,7,2,0,0,13,0
C00630,2025-01-01,Nairobi,Salaried,Permanent,M,37,Tier2,16,1,SME_Loan,443613.77,,,0.1845,36,102018.28,4.3484,686.8,5,0,0,5,0.0,0.0,0.0,27,5,0,0,0,23,0
C00631,2025-01-01,Mombasa,SME_Trade,Self_Employed,M,54,Tier3,39,0,Overdraft,233653.66,327872.58,0.5951,0.2869,0,126072.18,1.8533,609.4,5,0,9,0,2512.3,10448.97,12809.27,20,3,0,0,0,31,0
C00635,2025-01-01,Nakuru,SME_Trade,Micro_Enterprise,F,29,Tier2,57,0,SME_Loan,629558.03,,,0.2408,12,690754.96,0.9114,621.9,3,0,3,1,5437.39,27557.88,26136.91,11,6,2,0,0,33,0
C00637,2025-01-01,Nairobi,Construction,Self_Employed,M,31,Tier1,6,0,Personal_Loan,462959.0,,,0.1301,24,195020.89,2.3739,568.5,1,0,0,0,0.0,23449.6,10119.59,22,6,2,0,0,27,0
C00638,2025-01-01,Nairobi,Transport,Self_Employed,F,34,Tier2,115,0,SME_Loan,1023915.64,,,0.2726,24,225777.77,4.5351,559.1,2,1,6,1,1043.75,19500.5,22225.63,14,4,2,0,0,24,0
C00642,2025-01-01,Uasin Gishu,Transport,Micro_Enterprise,M,62,Tier3,119,1,Credit_Card,14347.34,146928.56,0.0,0.1985,0,,,622.7,1,2,0,1,857.07,12143.9,9213.28,18,3,1,0,0,15,0
C00646,2025-01-01,Machakos,SME_Services,Self_Employed,M,35,Tier2,104,1,Overdraft,158085.47,419943.69,0.3682,0.2874,0,35868.35,4.4074,512.8,1,2,0,1,20231.89,104846.9,97997.59,17,5,2,0,0,17,0
